식당(ID),식당명,주차가능여부,반려동물입장가능여부,다국어메뉴판제공여부
189604,동조초밥,N,N,Y
189605,명진식당,N,N,N
189606,만복식당,N,N,N
189607,바다소리횟집,N,N,Y
189608,유가네닭갈비(동래역점),N,N,N
189609,장산수구레국밥,N,N,N
189610,황진이,N,N,N
189611,호장어,N,N,N
189612,금문,Y,N,N
189613,도야지마을,N,N,N
189614,짱이야분식,N,N,N
189615,마당쇠껍데기와소금구이(동래점),N,N,N
189616,뉴욕야시장(부산동래점),N,N,N
189617,김밥플러스,N,N,N
189618,만포아구찜뽈찜,N,N,Y
189619,민들레식당,N,N,N
189620,범천집목구이,N,N,N
189621,황궁쟁반짜장(동래점),N,N,Y
189622,시마스시,N,N,N
189623,통뼈감자탕(사직점),N,N,N
189624,맥주창고,N,N,N
189625,진양집,N,N,Y
189626,김영철논두렁자연산추어탕(부산점),N,N,N
189627,배꼽산아구찜,N,N,N
189628,금빛,N,N,N
189629,별밤포차,N,N,N
189630,두오모,N,N,N
189631,본죽(부산사직점),N,N,N
189632,롯데푸드(롯데백화점 동래점),N,N,N
189642,블랑제리오감,N,N,Y
189643,밥에김가담,N,N,Y
189644,DS푸드,N,N,N
189645,알천순대곱창전골전문점(알천본점),Y,N,Y
189646,천수양분식,N,N,N
189647,홍대장 경성육회,N,N,N
189648,피자에땅(감만점),N,N,N
189649,오노고로,N,N,N
189650,꿈꾸는 황소,N,N,N
189651,송인포차,N,N,N
189652,지지고(부산 경성대점),N,N,Y
189653,이맛이주,N,N,N
189654,마린파스타 경성대부경대,N,N,N
189655,생활곱창,N,N,N
189656,지게골3번출구,N,N,N
189657,오빠의 레시피,N,N,N
189658,다푸네주막,N,N,N
189659,곰돌이,N,N,N
189660,파이프(PIPE),N,N,N
189661,영주식당,N,N,N
189662,보라맥쭈,N,N,N
189663,감만숯불장어구이,N,N,N
189664,올포스트페이머스,N,N,N
189665,오술차(부경대점),N,N,N
189666,수제생고기,N,N,N
189667,단미포차,N,N,N
189668,보스턴,N,N,N
189669,람세스,N,N,N
189670,옥이이모,N,N,N
189671,달리고(GO),N,N,N
189672,삼시세끼1,N,N,N
189673,장산족발,N,N,N
189674,두남자찜닭(부산경성대점),N,N,Y
189675,계복치,N,N,N
189676,에잇빈스,N,N,N
189677,송가네돼지국밥,N,N,N
189678,고봉민 김밥(부산문현점),N,N,N
189679,와이에스케이비(피티점),N,N,N
189680,독도는우리땅,N,N,N
189681,진미식당,N,N,N
189682,케네디 로즈(문현점),N,N,N
189683,어스,N,N,N
189684,25센치,N,N,N
189685,오륙도산곰장어,N,N,N
189686,칼국수 데이,N,N,N
189687,해금포차,N,N,Y
189688,감동 돈까스 & 냉모밀,N,N,N
189689,너와집,N,N,N
189690,대통대구생막창,N,N,Y
189691,퍼니퍼니,N,N,Y
189692,외가집식당,Y,N,Y
189693,맛나김밥,N,N,Y
189694,미미식당,N,N,N
189695,설빙(경성대점),N,N,N
189696,신짜글이닭발(경성대점),N,N,N
189697,5층,N,N,Y
189698,신주양꼬치(경성대부경대점),N,N,N
189699,문현곱창,N,N,Y
189700,석향,N,N,N
189701,헤븐,N,N,N
189702,청불(경성대점),N,N,N
189703,연,N,N,N
189704,향토집굴국밥(대연본점),N,N,N
189705,향이네삼계탕,N,N,N
189706,디디씨치킨(대연점),N,N,Y
189707,착한낙지(남구직영점),N,N,Y
189708,김밥천국((구)외대점),N,N,Y
189709,피자헛(부산용호3호점),N,N,N
189710,수니해물아구찜,Y,N,N
189711,교촌치킨(문현2호점),N,N,Y
189712,짚신매운갈비찜(경성대점),N,N,Y
189713,회장님댁(경성대점),N,N,N
189714,페리카나치킨(용호1점),N,N,N
189715,티바 두마리 치킨 대연(1호점),N,N,N
189716,츠츠허허(부경본점),N,N,N
189717,피자에땅(대연점),N,N,Y
189718,본죽(대연점),N,N,Y
189719,분식쌀롱(부산대연점),N,N,N
189720,본죽(부산용호점),N,N,N
189721,마도로스 횟집,N,N,N
189722,부경기사식당,N,N,N
189723,취홍,N,N,N
189724,꼴목,N,N,N
189725,동백곱창,N,N,Y
189726,우암조방낙지,N,N,Y
189727,숙이네포차,N,N,N
189728,마루3,N,N,Y
189729,70년대 소금구이,N,N,N
189730,도로시,N,N,N
189731,가연장 미역국정찬(대연점),Y,N,N
189732,착한소,N,N,N
189733,배스킨라빈스(부산문현이마트점),N,N,Y
189734,파파이스(문현이마트점),N,N,N
189735,이마트(문현점),N,N,N
189736,이마트문현점(회/초밥),N,N,N
189737,이마트문현점,N,N,N
189738,피자나라치킨공주(부산 문현점),N,N,N
189739,도미노피자(대연점),N,N,Y
189748,신세계푸드 베이커리(문현점),N,N,N
189749,옵스(LG메트로시티점),N,N,N
189750,파리봉봉(화명점),N,N,N
189751,코리아횟집,N,N,N
189752,옛날돈까스,N,N,N
189753,옛날삼겹(부산화명점),N,N,Y
189754,치킨신드롬(부산화명역점),N,N,N
189755,울통치킨(수정역점),N,N,N
189756,본죽,N,N,N
189757,참소리,N,N,N
189758,과일채비빔생국수,N,N,N
189759,신퇘랑숯돌생고기,Y,N,Y
189760,구마닭,N,N,N
189761,한중프라임장례식장,N,N,N
189762,김밥천국(구포점),N,N,Y
189763,용덕장코다리,N,N,N
189764,고온,N,N,Y
189765,바다사랑,N,N,N
189766,유달리(부산화명점),N,N,N
189767,비어콘테이너,N,N,N
189768,숙이네아구찜,N,N,N
189769,용담추어탕다슬기전문점,N,N,N
189770,조방낙지화명(본점),N,N,Y
189771,라이브7080벤처스,N,N,N
189772,이디야커피(화명점),N,N,N
189773,돈꿀돼지국밥(본점),N,N,N
189774,다인푸드,N,N,N
189775,알렉산더,N,N,N
189776,미스코다리 미스터황태,N,N,N
189777,금화정,N,N,Y
189778,오늘도회는뜬다,N,N,N
189779,자매식당,N,N,N
189780,화명 참숯갈비,N,N,N
189781,리더,N,N,N
189782,대게마루(화명점),N,N,N
189783,쉬즈,N,N,N
189784,맛있는 뒷고기,N,N,N
189785,700비어(덕천점),N,N,N
189786,시골칼국수,N,N,Y
189787,야시룸카페,N,N,N
189788,일미추어탕,N,N,N
189789,우샤우샤(금곡점),N,N,N
189790,부산칠칠집(화명본점),Y,N,N
189791,해뜨는집,N,N,N
189792,토박이 상황삼계탕.오리불고기,N,N,N
189793,백양산,N,N,N
189794,삼소통나무집숯불구이,N,N,Y
189795,함양돼지국밥 전복삼계탕보리밥,N,N,N
189796,올인식당,N,N,N
189797,송죽산방,N,N,N
189798,제주집,Y,N,N
189799,더블샵,N,N,N
189800,옛날짜장,N,N,N
189801,화룡점정,Y,N,N
189802,두울원(화명점),N,N,Y
189803,한신포차(화명역점),N,N,N
189804,이삭토스트(부산과기대점),N,N,N
189805,처제초장,N,N,N
189806,최셰프의땡초우동IN포차(만덕점),N,N,N
189807,힐링,N,N,N
189808,홍가참숯구이,N,N,N
189809,흥부꼬리곰탕,N,N,N
189810,치킨신드롬(덕천젊음의거리점),N,N,N
189811,돈앤돈(화명점),N,N,N
189812,우럭만공격(만덕점),N,N,N
189813,쿠바,N,N,N
189814,한솥도시락,N,N,N
189815,화오뎅&떡볶이(화명점),N,N,Y
189816,김밥천국(금명점),N,N,Y
189817,손짜장,N,N,Y
189818,오감만족,N,N,N
189819,오보레(화명점),N,N,N
189820,티바두마리치킨(부산덕천점),N,N,Y
189821,정가네푸짐한집,N,N,N
189822,전술꽃,N,N,N
189823,바텐더경양식,N,N,N
189824,가얏골감자탕,N,N,N
189825,태화루,N,N,N
189826,구구1번지,N,N,N
189827,산청식당,N,N,Y
189828,한솥도시락(화명신시가지점),N,N,Y
189829,굽새연탄구이,N,N,N
189830,하비비,N,N,N
189831,첫눈에찜한닭(덕천점),N,N,N
189832,서해자연산회센타,N,N,N
189833,현대,N,N,N
189834,다연식당,N,N,N
189835,하이오커피,N,N,N
189836,등갈비짝,N,N,Y
189837,꽃돼지 대패삼겹,Y,N,N
189838,콩나물해장국밥,N,N,N
189839,돌고래식당,N,N,N
189840,곱테랑(덕천직영점),N,N,N
189841,느그집,N,N,N
189842,처갓집양념치킨(화명신도시점),N,N,N
189843,원조할매국밥(구포점),N,N,N
189844,영일관,N,N,N
189845,감포횟집,N,N,Y
189846,간사이참치,N,N,Y
189847,삼겹파티(신만덕점),N,N,Y
189848,수정갈비촌,N,N,N
189849,교촌치킨(화명3호점),N,N,Y
189850,풍어횟집,N,N,Y
189851,동궁찜닭(화명점),N,N,N
189852,티바두마리치킨(만덕점),N,N,N
189853,이바돔감자탕(덕천점),Y,N,Y
189854,사계절 밀면,N,N,N
189855,홍심이네포차,N,N,N
189856,배스킨라빈스(부산화명점),N,N,N
189857,롯데리아(부산화명점),N,N,Y
189858,올리브제과점,N,N,N
189860,꼬지와친구들,N,N,N
189870,오븐에꾸운닭(반여점),N,N,N
189871,청기와횟집,N,N,N
189872,콩가마,N,N,Y
189873,생주,Y,N,Y
189875,프렌치,N,N,N
189877,도모다찌,N,N,N
189879,흑기와,Y,N,Y
189882,맥시칸치킨(신도시점),N,N,N
189883,반송곰탕정식,N,N,N
189885,우리집밥,N,N,N
189888,슈가,N,N,N
189891,별난술집,N,N,N
189892,골목집,N,N,N
189893,발리카페,N,N,N
189902,밥통,N,N,N
189904,노다지,N,N,N
189908,번개반점,N,N,N
189909,양산왕돼지국밥,Y,N,Y
189910,동궁찜닭(부산재송점),N,N,N
189912,미스터보쌈5379(부산반여점),N,N,N
189915,국민 생아구찜(반송점),N,N,N
189918,이원낙지볶음,N,N,N
189919,사또 손짜장,N,N,N
189920,장산주막,N,N,N
189922,새봄식당,N,N,N
189925,오리마을,N,N,N
189926,해운대구이,Y,N,N
189927,카스톡스,N,N,N
189928,재벌김밥(두산동국본점),N,N,N
189929,우설탕,N,N,N
189936,테라바이트,N,N,N
189937,코코샤브(재송점),N,N,N
189940,카라반,N,N,N
189941,비욜라(BiROLLA),N,N,N
189943,진미궁,N,N,N
189944,프로방스,N,N,N
189946,에스(S)카페,N,N,N
189947,김밥천국,N,N,N
189950,레전드,N,N,N
189951,중꼴,N,N,N
189952,강변본가아구찜,N,N,Y
189953,역시 대박집,Y,N,Y
189957,진짜배기,N,N,N
189962,동일식당,N,N,N
189970,60계 치킨(부산반송점),N,N,N
189971,하나비,N,N,N
189973,본죽(반여점),N,N,N
189974,약속포장마차,N,N,N
189975,치킨신드롬(재송점),N,N,Y
189979,부산밀면 차가네,N,N,N
189980,담은정,N,N,N
189982,촌집돼지국밥(본점),N,N,N
189984,짚신매운갈비찜,N,N,N
189990,피자헛(부산반여점),N,N,N
189992,이가네떡볶이,N,N,N
189994,더크레페,N,N,N
189995,롯데리아(A .G 선수촌점),N,N,Y
190010,다미가,N,N,N
190011,무지개,N,N,N
190012,고성추어탕,N,N,N
190013,아울정,N,N,N
190014,치킨아트,N,N,N
190015,하나옛날통닭(하단점),N,N,N
190016,육언이,N,N,N
190017,7080,N,N,N
190018,온거짜리,N,N,N
190020,송프로피자,N,N,N
190021,마산아구찜,Y,N,N
190022,연탄창고,N,N,N
190023,컨츄리꼬꼬,N,N,N
190025,덤앤덤 쪽갈비(사하점),N,N,N
190026,굽네치킨(부산감천점),N,N,N
190028,이모네,N,N,N
190029,화인정감자탕,N,N,N
190031,정원,N,N,Y
190032,카라,N,N,N
190033,하단돼지국밥,Y,N,Y
190034,갯마을산낙지,N,N,Y
190035,해송아구찜,N,N,N
190036,순금맷돌순두부,N,N,N
190037,전주콩나루콩나물국밥(신평점),N,N,Y
190038,새로영,N,N,N
190039,대부가든,N,N,N
190040,쵸코쵸코,N,N,N
190042,휴,N,N,N
190043,굽네치킨(괴정점),N,N,N
190044,한바다횟집,N,N,N
190046,얌샘김밥(부산장림점),N,N,N
190047,동큐치킨,N,N,N
190049,김태호피자(괴정감천점),N,N,N
190050,일송정횟집,N,N,N
190051,영심이왕족발(하단점),N,N,N
190052,토속정 삼계탕 &쭈꾸미,Y,N,Y
190053,우마이찬,N,N,N
190055,치킨신드롬(장림본동점),N,N,Y
190056,통영숯불장어구이,N,N,Y
190057,상하이,Y,N,Y
190058,동원장수촌,Y,N,Y
190059,따봉,N,N,N
190060,카츠탄탄(하단점),Y,N,N
190061,팔도양곱창센타,N,N,Y
190062,본죽(부산괴정점),N,N,N
190064,유정아구찜,N,N,Y
190065,가나민속촌,N,N,N
190067,파티벌룬(Party Balloon),N,N,N
190068,족발쌀롱(괴정점),Y,N,N
190069,옻바다전복삼계탕,Y,N,N
190070,장림중국반점,N,N,N
190071,돈껍데기,N,N,N
190072,새로미,N,N,N
190073,니취팔로마,N,N,N
190074,통영장어숯불구이,N,N,N
190076,장미돼지국밥(괴정점),N,N,N
190077,문화반점,N,N,N
190078,유성반점,N,N,N
190079,호프앤호프,N,N,N
190080,오메가메,N,N,Y
190081,하단돼지갈비(하단 본점),N,N,Y
190082,노적봉 숯불구이,Y,N,Y
190084,두밥생선구이,N,N,N
190085,김밥천국(당리점),N,N,Y
190087,산포아구찜,N,N,N
190089,화성숯불갈비,N,N,N
190090,더덕먹은제주뚱돼지,Y,N,N
190091,남해횟집,N,N,N
190093,성화아구찜,N,N,N
190094,도야지마을,N,N,N
190096,연주정 숯불갈비,N,N,N
190097,동아대학교구내식당,N,N,N
190098,김밥세상,N,N,N
190099,도미노피자,N,N,Y
190100,현대다방,N,N,N
190125,파리바게뜨(동아대점),N,N,N
190126,스위스제과,N,N,N
190127,파리바게뜨(부산사하점),N,N,N
190128,골목식당,N,N,N
190129,노스커피 북문,N,N,N
190130,원아이딜젝,N,N,N
190131,청불(부산대점),N,N,N
190132,델피하우스(장전점),N,N,N
190133,장가네 보쌈돼지국밥,N,N,N
190134,정가네 면가네,N,N,N
190135,대왕돈까스,N,N,Y
190136,두부천하,N,N,Y
190137,꼴닭(남산점),N,N,N
190138,일품가장인갈비,N,N,N
190139,맛나는 돈까스,N,N,N
190140,The 행복한 밥상,N,N,N
190141,미식가,Y,N,N
190142,동해 회 도매집,Y,N,N
190143,닌자라면,N,N,Y
190144,우럭만공격(부곡점),N,N,N
190145,홍미식당,N,N,Y
190146,간자미,N,N,N
190147,승승삼겹(구서예가점),N,N,N
190148,삼성웰스토리 동래베네스트,N,N,N
190149,전통 쑥밀면,N,N,Y
190150,청마루,N,N,N
190151,술나라 안주세상,N,N,N
190152,옐로우바,N,N,N
190153,정원돼지국밥,N,N,N
190154,샤브이찌,N,N,N
190155,카리스마,N,N,N
190156,송부장 돼지갈비,N,N,N
190157,장터식육도매식당,N,N,N
190158,달토끼,N,N,N
190159,야스미,N,N,Y
190160,종점식당,N,N,N
190161,더 바 다,N,N,N
190162,오복삼겹파티,N,N,N
190163,다미아구찜,N,N,N
190164,다우따미,N,N,N
190165,모모스테이크(부산대1호점),N,N,N
190166,에프라임,N,N,N
190167,홍대개미(부산대점),N,N,N
190168,만포장집,N,N,N
190169,진맛 추메장,N,N,N
190170,날애,N,N,N
190171,도미노피자(부산대점),N,N,Y
190172,다정,N,N,N
190173,충무대구탕,N,N,Y
190174,치킨신드롬(두실점),N,N,Y
190175,진송추어탕(금정구청점),Y,N,Y
190176,무심정,Y,N,Y
190177,아프리카,N,N,N
190178,금동네,N,N,N
190179,역전할머니맥주(구서점),N,N,N
190180,코지하우스(부곡대동점),N,N,N
190181,동백,N,N,N
190182,초원양꼬치,N,N,N
190183,서문국수,N,N,N
190184,본죽(부산부곡점),N,N,Y
190185,마포통참숯구이,N,N,N
190186,금동돼지국밥·보쌈,N,N,N
190187,노들,N,N,N
190188,본죽(구서 쌍용예가점),N,N,N
190189,황가(家)추어탕,N,N,N
190190,코？키친(kochef kitchen),N,N,N
190191,동래추어탕,N,N,N
190192,금사호가,N,N,N
190193,BHC치킨(부산대점),N,N,N
190194,가야포차 수구레국밥(온천장점),N,N,N
190195,교촌치킨(장전1호점),Y,N,N
190196,불숯불숯 두마리치킨(부곡점),N,N,N
190197,크루즈,N,N,N
190198,교촌치킨(부곡2호점),N,N,Y
190199,속에천불청송얼음막걸리매운고추정구지찌짐(남산점),N,N,N
190200,무,N,N,N
190201,평화반점,N,N,N
190202,더벤티(부산대점),N,N,Y
190203,더벤티(부산대점),N,N,Y
190204,종로정갈비,N,N,N
190205,문(文),N,N,N
190206,파스타빈치,N,N,N
190207,금하찹쌀아구찜,N,N,Y
190208,불티나 포차,N,N,N
190209,용문각,N,N,N
190210,유가네닭갈비(구서역점),N,N,Y
190211,인정국물 떡뽁이,N,N,N
190212,백년,N,N,N
190213,김해 원조 뒷고기,N,N,N
190214,현대보쌈,N,N,N
190215,왓다식육식당(남산점),N,N,N
190216,돼지집 딸,N,N,N
190217,떳다,N,N,N
190218,지대루 참숯 왕소금구이,Y,N,N
190219,장충동왕족발보쌈(서동점),N,N,N
190220,늘아침,Y,N,Y
190221,소울메이트,N,N,N
190222,썬더치킨(온천1호점),N,N,N
190223,부산오뎅(부산대점),N,N,N
190224,충무산 곰장어,Y,N,N
190225,한스델리(부산대점),N,N,N
190226,자스민커피(3호점),N,N,N
190227,그린하우스,N,N,N
190228,맥가이버 손칼국수,N,N,N
190229,배스킨라빈스(금정이마트점),N,N,Y
190230,이마트금정점,N,N,N
190231,이마트(금정점),N,N,N
190232,이마트(금정점),N,N,N
190233,종가비빔밥,N,N,N
190234,이마트금정점,N,N,N
190235,이삭토스트,N,N,N
190236,더리터(부산대점),N,N,N
190237,과일땅커피하늘,N,N,N
190238,25시,N,N,N
190239,재)부산외대발전기금 글로벌카페,N,N,N
190250,파리바게뜨(금정부곡점),N,N,N
190251,밀크앤허니,N,N,N
190252,연대산농원,Y,N,Y
190253,김여사 밥사랑,N,N,N
190254,윤가네,N,N,Y
190255,남경삼계탕영양탕,Y,N,N
190256,초림복요리,N,N,Y
190257,서울진양평해장국,Y,N,N
190258,약수골삼계탕옻계탕,N,N,Y
190259,포구나무집,N,N,N
190260,동원한정식뷔페,N,N,N
190261,맥도반점,N,N,N
190262,푸짐한집,N,N,N
190263,장수국수,N,N,N
190264,원조할매추어탕,Y,N,Y
190265,평산돼지생구이,N,N,N
190266,황금오리알,Y,N,Y
190267,조은낙지,N,N,N
190268,강남식당,N,N,N
190269,대항회식당,N,N,N
190270,예손,N,N,N
190271,풍경소리,Y,N,Y
190317,풍미정,N,N,N
190318,원초김밥,N,N,N
190319,돌집,N,N,N
190320,만포장회전문점,N,N,Y
190321,미식천국,N,N,N
190322,복구네,N,N,Y
190323,미소생아구찜,N,N,Y
190324,소피아로렌,N,N,N
190325,부리나치킨,Y,N,Y
190326,전주콩나루 콩나물국밥,N,N,N
190327,국도밀면,N,N,N
190328,연제정,N,N,Y
190329,대복식당,N,N,N
190330,거제리착한국밥,N,N,Y
190331,옥이이모,N,N,Y
190332,서래식당(홈플러스 아시아드점),N,N,N
190333,키무카츠(홈플러스 아시아드점),N,N,N
190334,채선당 행복 가마솥밥(홈플러스아시아드점),N,N,N
190335,웨이쿡(홈플러스아시아드점),Y,N,N
190336,북촌손만두(홈플러스아시아드점),N,N,Y
190337,한스델리(홈플러스아시아드점),Y,N,N
190338,본죽(부산법조타운점),Y,N,N
190339,양동마을,N,N,N
190340,찜할래?,N,N,N
190341,블랙타운,N,N,N
190342,우미장꼬리곰탕,N,N,N
190343,금화루,N,N,N
190344,서가참숯불(2호점),N,N,N
190345,석이네김밥,N,N,Y
190346,연산숯불갈비,N,N,Y
190347,산청강마을어탕국수,Y,N,N
190348,그집생선구이정식,Y,N,N
190349,매워도 조아,N,N,N
190350,조개가 달다(연산점),N,N,Y
190351,시골밥상,Y,N,N
190352,합천식당,N,N,N
190353,아빠 통닭,N,N,N
190354,물꽁아구찜,N,N,N
190355,서산불낙지,N,N,N
190356,울산고래고기,N,N,N
190357,핫도그,N,N,N
190358,개미집(연산2호점),N,N,N
190359,수매풍생선구이전문,N,N,N
190360,옥이네건강한밥상,N,N,N
190361,행복한빅마마삼겹(부산본점),N,N,N
190362,코지코너,N,N,N
190363,생생오징어,N,N,N
190364,불끈낙지(연산점),N,N,Y
190365,금돼지,N,N,N
190366,생탁마을(부산본점),N,N,N
190367,황금복,N,N,N
190368,투가이즈 치킨&피자(연산점),N,N,Y
190369,복성각(부산교대점),N,N,N
190370,갈무리,N,N,N
190371,세븐치킨(연산1호점),N,N,Y
190372,둥지,N,N,N
190373,황우동(연산점),N,N,N
190374,은싸롱,N,N,N
190375,만석군,N,N,N
190376,다비다웨딩홀& 부페,N,N,N
190377,청진동해장국,N,N,Y
190378,나나,N,N,N
190379,맛에 취하다,N,N,N
190380,가야골 식당,N,N,N
190381,뚱이네대패삼겹,N,N,N
190382,섬마을생선구이,N,N,N
190383,고봉민 김밥(부산거제리점),N,N,N
190384,연산명당,N,N,N
190385,아우미일식돈가스,N,N,N
190386,생선선생 스시이야기,N,N,Y
190387,고방,N,N,N
190388,뽕나무삼계탕,N,N,N
190389,명가식당,N,N,N
190390,국가대표고기집(토곡점),N,N,N
190391,해물왕거제도굴구이(연산점),N,N,N
190392,범어밀면돼지국밥,N,N,Y
190393,금성녹두삼계탕,N,N,Y
190394,대궁식당,N,N,N
190395,새벽숯불가든(부산점),N,N,Y
190396,부잣집식당(시청점),N,N,Y
190397,썬더치킨(연산1호점),N,N,N
190398,어벤더치(시청점),N,N,N
190399,오메가메(푸짐한집),N,N,N
190400,배스킨라빈스(부산아시아드홈플러스점),N,N,Y
190401,롯데리아(홈플러스아시아드점),N,N,Y
190402,미니스톱(연산점),N,N,N
190403,이마트(연제점),N,N,N
190404,제일다방,N,N,N
190405,약속커피숍,N,N,N
190413,몽블랑제(아시아드점),N,N,N
190414,정항우케익,N,N,Y
