식당(ID),식당위도,식당경도
339043,35.2057,129.0813
339044,35.2067,129.0797
339045,35.2039,129.1054
339046,35.2057,129.0776
339047,35.2062,129.0808
339048,35.2174,129.0854
339049,35.2059,129.0795
339050,35.2103,129.0754
339051,35.2093,129.1028
339052,35.2012,129.0711
339053,35.2099,129.0762
339054,35.1987,129.0988
339055,35.2068,129.0797
339056,35.2126,129.0633
339057,35.201,129.0744
339058,35.1977,129.0578
339059,35.2036,129.0843
339060,35.2056,129.0795
339061,35.2058,129.0796
339062,35.2027,129.101
339063,35.1998,129.1123
339064,35.2196,129.0837
339065,35.2034,129.0838
339066,35.2058,129.0796
339067,35.1988,129.0708
339068,35.2055,129.0677
339069,35.2029,129.0745
339070,35.2005,129.0635
339071,35.2065,129.0795
339072,35.2034,129.0676
339073,35.1964,129.1073
339074,35.2025,129.0776
339075,35.2061,129.0792
339076,35.2186,129.0782
339077,35.2035,129.069
339078,35.1997,129.0753
339079,35.2066,129.0795
339080,35.2055,129.079
339081,35.2064,129.0795
339082,35.2166,129.0785
339083,35.2043,129.1016
339084,35.1989,129.0987
339085,35.2089,129.0985
339086,35.2051,129.0822
339087,0,0
339088,35.2004,129.1003
339089,35.2057,129.0799
339090,35.2062,129.0808
339091,35.2043,129.0802
339092,35.2051,129.0777
339093,35.1978,129.0609
339094,35.2066,129.0762
339095,35.2024,129.0745
339096,35.1994,129.099
339097,35.2023,129.0741
339098,35.2042,129.1044
339099,35.2112,129.0794
339100,35.1975,129.1102
339101,35.2053,129.0801
339102,35.2011,129.0997
339103,35.2056,129.0677
339104,35.2087,129.0749
339105,35.2054,129.0792
339106,35.1957,129.0594
339111,35.1962,129.1058
339112,35.2222,129.0845
339113,35.1945,129.0956
339114,35.1945,129.0956
339115,35.1381,129.1036
339116,35.1192,129.1146
339117,35.1163,129.081
339118,35.1192,129.1089
339119,35.123,129.086
339120,35.1252,129.0971
339121,35.1382,129.1055
339122,35.1373,129.1034
339123,35.1359,129.0696
339124,35.1283,129.107
339125,35.137,129.1006
339126,35.1376,129.1043
339127,35.119,129.1144
339128,35.1222,129.1137
339129,35.1379,129.1034
339130,35.1274,129.0899
339131,35.1348,129.1001
339132,35.1346,129.1007
339133,35.124,129.0971
339134,35.1376,129.1043
339135,35.1357,129.0737
339136,35.1295,129.0911
339137,35.1223,129.0809
339138,35.1438,129.0717
339139,35.1305,129.0976
339140,35.1381,129.1038
339141,35.1361,129.099
339142,35.1157,129.0811
339143,35.1256,129.0797
339144,35.1167,129.0823
339145,35.1165,129.1098
339146,35.133,129.1009
339147,35.1376,129.1022
339148,35.1399,129.0702
339149,35.1367,129.1021
339150,35.1335,129.0874
339151,35.1359,129.0898
339152,35.1372,129.0716
339153,35.136,129.1017
339154,35.1359,129.1018
339155,35.1146,129.0952
339156,35.1433,129.0761
339157,35.1336,129.0882
339158,0,0
339159,35.1335,129.0888
339160,35.1379,129.1054
339161,35.1203,129.1097
339162,35.1253,129.0815
339163,35.1361,129.0713
339164,35.1356,129.0889
339165,35.127,129.0913
339166,35.1446,129.0765
339167,35.1296,129.0916
339168,35.1365,129.0924
339169,35.1243,129.0955
339170,35.1363,129.0705
339171,35.1168,129.0817
339172,35.1366,129.0999
339173,35.1191,129.114
339174,35.1181,129.1125
339175,35.1233,129.0869
339176,35.131,129.0923
339177,35.115,129.1128
339178,35.1321,129.1009
339179,35.1193,129.1132
339180,35.1344,129.0933
339181,35.1369,129.1024
339182,35.1162,129.1121
339183,35.1245,129.0888
339184,35.1224,129.1106
339185,35.1364,129.0713
339186,35.128,129.1121
339187,35.1226,129.0989
339188,35.1367,129.1021
339189,35.1339,129.088
339190,35.1036,129.113
339191,35.1355,129.1013
339192,35.1147,129.1104
339193,0,0
339194,35.1382,129.1039
339195,35.1365,129.1025
339196,35.1308,129.0895
339197,35.1395,129.0693
339198,35.137,129.1006
339199,35.1392,129.1021
339200,35.1335,129.106
339201,35.1344,129.0997
339202,35.1323,129.0884
339203,35.1256,129.0797
339204,35.1243,129.1111
339205,35.1365,129.0714
339206,35.1443,129.0642
339207,35.1335,129.0874
339208,35.1367,129.0978
339211,35.1289,129.0913
339212,35.1443,129.0642
339213,35.1442,129.0769
339214,35.1116,129.1108
339215,35.1357,129.0871
339216,35.1201,129.1124
339217,35.1989,129.0066
339218,35.2118,129.0063
339219,35.2094,129.0084
339220,35.2092,129.006
339221,35.225,129.0084
339222,35.2143,129.0331
339223,35.2123,129.0365
339224,35.211,129.0314
339225,35.2356,129.0103
339226,35.2123,129.007
339227,35.2109,129.0069
339228,35.1961,128.9949
339229,35.2057,128.9963
339230,35.1966,128.9941
339231,35.2109,129.0046
339232,35.2098,129.0087
339233,35.2008,129.004
339234,35.2361,129.01
339235,35.2096,129.0085
339236,35.2106,129.0092
339237,35.2081,129.0011
339238,35.2121,129.0092
339239,35.2045,129.0041
339240,35.2048,129.0011
339241,35.2111,129.0076
339242,35.2111,129.0076
339243,35.2111,129.0076
339244,35.2103,129.0082
339245,35.2091,129.0075
339246,35.2068,129.0038
339247,35.2111,129.0076
339248,35.2111,129.0076
339249,35.2348,129.0092
339250,35.2463,129.0106
339251,35.2343,129.0114
339252,35.2104,129.0377
339253,35.2283,129.0127
339254,35.1962,129.0134
339255,35.2114,129.0378
339256,35.2025,128.9956
339257,35.2067,129.0008
339258,35.2027,129.0046
339259,35.2477,129.0118
339260,35.2354,129.0099
339261,35.2092,129.0384
339262,35.2339,129.0116
339263,35.2089,129.041
339264,35.2092,129.0072
339265,35.2144,129.0367
339266,35.231,129.0093
339267,35.2131,129.0226
339268,35.208,129.004
339269,35.2416,129.0148
339270,35.2098,129.0078
339271,35.2057,128.9963
339272,35.2143,129.0356
339273,35.1957,129.0111
339274,35.2034,129.0043
339275,35.1955,128.9954
339276,35.2345,129.0119
339277,35.212,129.0199
339278,35.1958,129.0123
339279,35.211,129.0298
339280,35.2104,129.0108
339281,35.2102,129.0101
339282,35.2092,129.0082
339283,35.2348,129.0092
339284,0,0
339285,35.2102,129.0376
339286,35.2113,129.0121
339287,35.1984,129.0073
339288,35.2338,129.0123
339289,35.2116,129.016
339290,35.2327,129.0088
339291,35.2359,129.0113
339292,35.2357,129.0131
339293,35.2324,129.0139
339294,35.2135,129.0058
339295,35.2098,129.0084
339296,35.205,129.0061
339297,35.2356,129.0086
339298,35.212,129.0053
339299,35.2111,129.0076
339301,35.2014,129.0047
339302,35.1945,129.0042
339303,35.2324,129.0139
339304,35.2108,129.029
339305,35.2108,129.0302
339309,35.2633,129.0189
339310,35.208,129.0033
339315,35.2324,129.1551
339318,35.2038,129.1154
339321,35.1921,129.1211
339323,35.1688,129.1439
339324,35.2073,129.1224
339325,35.1679,129.133
339326,35.2292,129.1599
339327,35.1938,129.1307
339329,35.184,129.2028
339331,35.2291,129.1626
339332,35.1672,129.132
339334,35.2004,129.1199
339336,35.1918,129.1309
339338,35.1674,129.1326
339343,35.1704,129.1324
339345,35.1874,129.1254
339346,35.2232,129.1503
339347,35.1691,129.1363
339350,35.1802,129.1703
339351,35.1915,129.1247
339352,35.1635,129.1404
339358,35.2335,129.1564
339362,35.1843,129.1259
339365,35.1847,129.2052
339367,35.1704,129.1324
339368,35.1861,129.1254
339371,35.1788,129.1219
339372,35.1989,129.1311
339373,35.2101,129.1225
339374,35.1946,129.1191
339375,35.2032,129.1189
339377,35.1902,129.1173
339384,35.173,129.1299
339385,35.1848,129.1225
339386,35.2221,129.1499
339389,35.2034,129.1234
339393,35.225,129.1493
339399,35.1871,129.126
339401,35.2011,129.1237
339402,35.1847,129.1218
339403,35.2063,129.1255
339410,35.1897,129.1262
339411,35.1872,129.1254
339413,35.2306,129.1538
339414,35.2312,129.1509
339415,35.2233,129.1521
339417,35.1874,129.1241
339418,35.2253,129.1501
339420,35.1725,129.131
339421,35.2324,129.1546
339422,35.1614,129.194
339426,35.1751,129.1245
339428,35.2319,129.1558
339429,35.1867,129.1253
339430,35.1725,129.131
339435,35.1847,129.1218
339436,35.1736,129.1292
339439,35.172,129.1325
339440,35.1736,129.1292
339441,35.1901,129.1229
339445,35.1701,129.1394
339446,35.1872,129.1241
339451,35.1659,129.1324
339452,35.1995,129.1322
339456,35.1998,129.1341
339458,35.1683,129.1401
339459,35.1699,129.1311
339463,35.2054,129.1238
339465,35.1962,129.1305
339466,35.2247,129.1488
339468,35.2029,129.1193
339471,35.1699,129.1311
339474,35.2029,129.1193
339481,35.1788,129.1219
339482,35.2236,129.153
339483,35.1688,129.1295
339485,35.1767,129.1254
339487,35.2302,129.1567
339488,35.233,129.1575
339499,35.1725,129.131
339501,35.1996,129.1172
339503,35.1671,129.141
339504,35.1788,129.1219
339506,35.2257,129.1486
339509,35.1857,129.1259
339510,35.1962,129.1293
339511,35.1048,129.0074
339512,35.1049,128.9669
339513,35.1045,128.9654
339515,35.1066,128.9642
339516,35.1086,128.9658
339517,35.0995,128.9814
339519,35.1082,128.9665
339520,35.0884,128.9663
339521,35.0993,128.9928
339522,35.1089,128.9786
339523,35.0912,128.9971
339525,35.0971,128.9937
339527,35.1124,128.966
339528,35.0993,128.9928
339529,35.1086,128.9601
339530,35.0925,129.0088
339531,35.1027,128.9727
339532,35.1036,128.9675
339533,35.1181,128.9605
339535,35.1,128.9834
339536,35.1051,128.9753
339537,35.0829,129.0091
339538,35.0906,128.9783
339540,35.0983,128.992
339541,35.1037,128.9714
339543,35.103,128.9653
339545,35.0869,129.0053
339546,35.102,128.9816
339547,35.1059,128.9627
339549,35.0803,128.9776
339550,35.0974,128.9942
339551,35.0907,128.9975
339552,35.1059,128.9613
339553,35.1081,128.9676
339554,35.1132,128.9664
339555,35.1069,128.9648
339556,35.0988,128.9976
339557,35.1114,128.9637
339558,35.082,128.973
339559,35.1059,128.9694
339560,35.0822,128.9659
339564,35.1114,128.9658
339566,35.0964,128.9574
339567,35.1072,128.9682
339568,35.0974,128.9946
339570,35.0809,128.972
339571,35.1118,128.964
339572,35.1024,128.9833
339573,35.1038,128.9698
339575,35.1073,128.9657
339576,35.109,128.9661
339577,35.1124,128.9641
339578,35.1039,128.9586
339579,35.1127,128.9609
339580,35.1033,128.999
339581,35.1068,128.9657
339582,35.1068,128.9657
339583,35.0915,128.9966
339584,35.0965,128.9922
339585,35.0797,128.9702
339586,35.1048,128.9682
339587,35.1068,128.9657
339588,35.1079,128.965
339589,35.054,128.9975
339590,35.1068,128.9657
339593,35.0808,128.9702
339594,0,0
339595,35.1063,128.9691
339596,35.1112,128.9642
339598,35.1102,128.9645
339599,35.0809,128.9731
339600,35.0814,128.9665
339602,35.0809,128.9697
339603,35.1035,128.97
339604,35.0917,128.9984
339606,35.0984,128.9875
339607,35.0805,128.9682
339608,35.1054,128.9748
339610,35.1063,128.9691
339611,35.0933,128.974
339612,35.1131,128.9635
339614,35.1037,128.9742
339624,35.0877,129.0056
339625,35.0972,128.9861
339627,35.1031,128.9991
339628,35.2331,129.0865
339629,35.2499,129.0877
339630,35.2307,129.0857
339631,35.217,129.1087
339632,35.2321,129.0866
339633,35.2255,129.0922
339634,35.2372,129.0926
339635,35.2763,129.0726
339636,0,0
339637,35.2322,129.0847
339638,35.232,129.0851
339639,35.2579,129.0875
339640,35.2217,129.091
339641,35.2751,129.0853
339642,35.2204,129.1117
339643,35.2431,129.0891
339644,35.233,129.0852
339645,35.2306,129.0848
339646,35.2287,129.092
339647,35.2465,129.0898
339648,35.2158,129.1038
339649,35.2145,129.1066
339650,35.2328,129.0862
339651,35.2353,129.0868
339652,35.2493,129.0892
339653,35.248,129.0942
339654,35.2154,129.1076
339655,35.2237,129.0916
339656,35.2464,129.09
339657,35.2644,129.0927
339658,35.2565,129.0872
339659,35.2144,129.1073
339660,35.2399,129.0887
339661,35.2325,129.0864
339662,35.2144,129.107
339663,35.2296,129.0873
339664,35.2523,129.093
339665,35.2167,129.098
339666,35.267,129.0915
339667,35.2672,129.0925
339668,35.2458,129.0878
339669,35.2483,129.0906
339670,35.2253,129.0931
339671,35.2312,129.0857
339672,35.2579,129.0847
339673,35.2682,129.091
339674,35.2245,129.0821
339675,35.2172,129.1089
339676,35.2158,129.1002
339677,35.2142,129.1026
339678,35.2155,129.1038
339679,35.2331,129.0858
339680,35.2433,129.0885
339681,35.2199,129.1121
339682,35.2444,129.0882
339683,35.2721,129.0924
339684,35.238,129.0832
339685,35.2133,129.1052
339686,35.2244,129.0815
339687,35.2287,129.088
339688,35.2311,129.0852
339689,35.2371,129.0828
339690,35.2387,129.0886
339691,35.2148,129.1069
339692,35.2131,129.1067
339693,35.2304,129.085
339694,35.2493,129.0875
339695,35.2175,129.0945
339696,35.2296,129.0904
339697,35.2485,129.0886
339698,35.2142,129.1044
339699,35.2208,129.0885
339700,35.2308,129.0851
339701,35.2306,129.0848
339702,35.2306,129.0888
339703,35.2437,129.0879
339704,35.2306,129.0861
339705,35.2288,129.0887
339706,35.2265,129.0829
339707,35.233,129.0865
339708,35.2312,129.086
339709,35.243,129.0966
339710,35.2148,129.1051
339711,35.2296,129.0873
339712,35.2253,129.1156
339713,35.229,129.09
339714,35.2674,129.0839
339715,35.2653,129.0881
339716,35.2463,129.1003
339717,35.2337,129.0891
339718,35.2606,129.0909
339719,35.2721,129.0924
339720,35.2581,129.0902
339724,35.2654,129.0886
339725,35.2465,129.0898
339726,35.25,129.0906
339727,35.2269,129.0832
339728,35.2547,129.0911
339729,35.0856,128.8977
339730,35.1815,128.919
339731,35.0864,128.9112
339732,35.0854,128.8727
339733,35.083,128.8727
339734,35.0881,128.9118
339735,35.0846,128.9098
339736,35.18,128.9552
339737,35.0817,128.904
339738,35.0828,128.9042
339739,35.0855,128.8782
339740,35.1046,128.9296
339741,35.0838,128.9033
339742,35.0814,128.9033
339743,35.0838,128.9033
339744,35.083,128.9042
339745,35.1096,128.9315
339746,35.0823,128.904
339747,35.1767,128.9163
339748,35.1597,128.8857
339749,35.2133,128.9809
339750,35.0875,128.9114
339751,35.0836,128.8818
339752,35.0835,128.88
339753,35.1771,128.9576
339754,35.1141,128.9243
339755,35.0862,128.9023
339756,35.0857,128.9112
339757,35.1525,128.8831
339758,35.0882,128.9028
339759,35.1734,128.953
339760,35.0869,128.9099
339761,35.1889,128.9214
339762,35.0869,128.9104
339763,35.0869,128.9102
339764,35.1519,128.882
339765,35.0838,128.9033
339766,35.0853,128.9096
339767,35.1522,128.8827
339768,35.0817,128.904
339769,35.0859,128.911
339770,35.1865,128.9035
339771,35.0858,128.9113
339772,35.0882,128.9002
339773,35.023,128.8096
339774,35.0105,128.8269
339775,35.0855,128.9108
339776,35.1729,128.9458
339777,35.0828,128.9042
339778,35.023,128.8096
339800,35.0823,128.904
339801,35.1882,129.1025
339802,35.1889,129.0856
339803,35.1895,129.0839
339804,35.1877,129.0973
339805,35.1847,129.1097
339806,35.1806,129.0776
339807,35.178,129.0762
339808,35.1897,129.0867
339809,35.1933,129.0745
339810,35.1852,129.0856
339811,35.191,129.0893
339812,35.1959,129.0783
339813,35.1874,129.0838
339814,35.1825,129.1059
339815,35.1859,129.0848
339816,35.1836,129.0821
339817,35.1865,129.0858
339818,35.1838,129.0749
339819,35.183,129.0795
339820,35.187,129.0783
339821,35.1829,129.0745
339822,35.1927,129.0648
339823,35.1927,129.0648
339824,35.1863,129.0982
339825,35.1885,129.1034
339826,35.186,129.086
339827,35.173,129.0965
339828,35.1821,129.0715
339829,35.1875,129.085
339830,35.1878,129.0818
339831,35.186,129.095
339832,35.1761,129.0867
339833,35.1887,129.0863
339834,35.1821,129.1053
339835,35.1886,129.0703
339836,35.1874,129.0857
339837,35.1814,129.0776
339838,35.1839,129.0726
339839,35.1885,129.0868
339840,35.1828,129.0748
339841,35.1874,129.1063
339842,35.1866,129.0858
339843,35.1837,129.0742
339844,35.1903,129.0793
339845,35.1867,129.0806
339846,35.1744,129.0921
339847,35.1956,129.0784
339848,35.1867,129.086
339849,35.1848,129.1088
339850,35.179,129.0715
339851,35.1856,129.0838
339852,35.1873,129.0795
339853,35.1884,129.1004
339854,35.1861,129.0838
339855,35.1837,129.0822
339856,35.1813,129.0771
339857,35.1859,129.0839
339858,35.1817,129.075
339859,35.1861,129.0825
339860,35.1862,129.0776
339861,35.19,129.0917
339862,35.1886,129.082
339863,35.1795,129.08
339864,35.1882,129.0827
339865,35.186,129.0833
339866,35.182,129.1084
339867,35.1876,129.0826
339868,35.1852,129.0848
339869,35.1826,129.0733
339870,35.1842,129.0754
339871,35.1849,129.1085
339872,35.1866,129.0858
339873,35.1908,129.0909
339874,35.1888,129.0891
339875,35.1918,129.075
339876,35.1862,129.0856
339877,35.1872,129.0858
339878,35.1887,129.1063
339879,35.187,129.0799
339880,35.1953,129.0788
339881,35.1807,129.1073
339882,35.1752,129.0857
339883,35.1952,129.0795
339884,35.1743,129.0924
339885,35.1857,129.0801
339886,35.1775,129.0793
339887,35.1819,129.0739
339891,35.1808,129.0778
339892,35.1742,129.0932
339893,35.1823,129.0725
339894,35.1891,129.0939
339895,35.1825,129.0717
339896,35.1761,129.0814
339897,35.1882,129.1025
339898,35.1941,129.0672
339899,35.1757,129.118
339910,35.1683,129.1146
339911,35.1688,129.1154
339920,35.1744,129.1115
339922,35.1694,129.1195
339930,35.171,129.1025
339931,35.175,129.1061
339932,35.1685,129.1147
339935,35.1683,129.1159
339936,35.1701,129.1107
339945,35.1689,129.1197
339954,35.1677,129.1172
339955,35.1686,129.1157
339956,35.169,129.112
339960,35.1781,129.1063
339963,35.175,129.1083
339969,35.1684,129.1168
339973,35.1734,129.1054
339982,35.1762,129.1072
339984,35.1504,129.0121
339985,35.1517,128.9803
339986,35.163,128.9846
339987,35.1672,128.9836
339988,35.1307,128.9741
339989,35.1696,128.9817
339990,35.1484,129.013
339991,35.1468,129.0102
339992,35.1626,128.9852
339993,35.1865,128.9905
339994,35.1497,129.0133
339995,35.1919,128.9885
339996,35.15,129.0125
339997,35.1503,129.0061
339998,35.1303,128.973
339999,35.1863,128.9895
340000,35.1387,128.9784
340001,35.1905,128.9935
340002,35.1654,128.9838
340003,35.1563,128.9825
340004,35.1715,128.9879
340005,35.1409,128.9829
340006,35.129,128.969
340007,35.1537,128.9941
340008,35.1703,128.9824
340009,35.1498,129.0135
340010,35.1891,128.9879
340011,35.1599,128.9854
340012,35.144,128.9877
340013,35.169,128.9792
340014,35.1489,129.0127
340015,35.1627,128.9856
340016,35.1499,129.0045
340017,35.1522,128.9957
340018,35.1569,128.9855
340019,35.1539,128.9803
340020,35.1645,128.985
340021,35.1553,128.9854
340022,35.1426,128.9877
340023,35.1917,128.992
340024,35.1468,129.0097
340025,35.1509,129.0035
340026,35.1543,129.0038
340027,35.1872,128.9864
340028,35.1288,128.9724
340029,35.151,129.0118
340030,35.1755,128.9898
340031,35.149,129.0117
340032,35.1743,128.9844
340033,35.1723,128.9814
340034,35.1644,128.9813
340035,35.1272,128.972
340036,35.1645,128.9812
340037,35.141,128.9722
340038,35.1272,128.9706
340039,35.1497,129.0042
340040,35.1645,128.9843
340041,35.1922,128.9828
340042,35.1941,128.9928
340043,35.1647,128.9851
340044,35.1296,128.9701
340045,35.1555,128.9789
340046,35.1575,128.9858
340047,35.1752,128.985
340048,35.1943,128.9937
340049,35.1432,128.989
340050,35.1877,128.991
340051,35.1737,128.9894
340052,35.1753,128.99
340053,35.1714,128.9817
340054,35.1805,128.9851
340055,35.1724,128.9829
340056,35.1367,128.9924
340057,35.1697,128.9882
340058,35.1878,128.9882
340059,35.1851,128.9908
340060,35.1412,128.9838
340061,35.1686,128.9835
340062,35.1552,128.9854
340063,35.1406,128.9834
340064,35.1737,128.9846
340065,35.1549,128.9797
340066,35.15,129.0073
340067,35.1636,128.9808
340068,35.1542,128.9911
340069,35.1559,128.9837
340070,35.1545,128.9821
340071,35.15,129.0125
340072,35.163,128.9846
340073,35.1466,129.0075
340074,35.1631,128.981
340075,35.1645,128.9854
340076,35.1694,128.9883
340077,35.1701,128.9799
340078,35.1627,128.9856
340079,35.1857,128.9913
340080,35.1713,128.981
340081,35.1573,128.9791
340093,35.1728,128.9894
340094,35.1559,128.9835
340095,35.1282,128.9752
340096,35.1858,128.9923
340097,35.2538,129.2177
340098,35.2846,129.2211
340099,35.3005,129.2592
340100,35.3185,129.1823
340101,35.3207,129.1805
340102,35.2478,129.2159
340103,35.2437,129.2159
340104,35.3205,129.181
340105,35.3263,129.1802
340106,35.2377,129.2139
340107,35.3326,129.1642
340108,35.2423,129.2146
340109,35.3267,129.2534
340110,35.3211,129.1835
340111,35.2421,129.2137
340112,35.254,129.2182
340113,35.2429,129.2171
340114,35.2437,129.2149
340115,35.2541,129.2185
340116,35.3214,129.1751
340117,35.341,129.2516
340118,35.2382,129.1729
340119,35.2465,129.2149
340120,35.2477,129.2177
340121,35.3306,129.1714
340122,35.3207,129.1805
340123,35.2513,129.2159
340124,35.2383,129.242
340125,35.2412,129.217
340126,35.2437,129.2149
340127,35.2184,129.2275
340128,35.2442,129.2142
340129,35.2342,129.2178
340130,35.2446,129.2135
340131,35.3219,129.1781
340132,35.2651,129.236
340133,35.3214,129.2435
340134,35.3216,129.178
340135,35.3285,129.17
340136,35.341,129.2516
340137,35.1862,129.2137
340138,35.2819,129.2395
340139,35.2819,129.2395
340140,35.2819,129.2395
340141,35.2819,129.2395
340142,35.2819,129.2395
340143,35.2413,129.2151
340144,35.2396,129.2143
340145,35.1848,129.2111
340146,35.3293,129.2831
340147,35.2423,129.2146
340148,35.2006,129.206
340149,35.2432,129.2181
340150,35.2015,129.2057
340151,35.2757,129.1819
340152,35.3291,129.2837
340153,35.313,129.1763
340154,35.2435,129.22
340155,35.248,129.2146
340156,35.2423,129.2154
340157,35.3204,129.1835
340158,35.2475,129.2164
340159,35.2228,129.2269
340160,35.2797,129.232
340161,35.319,129.1782
340162,35.2392,129.2164
340163,35.3205,129.1833
340164,35.3214,129.1751
340165,35.2462,129.2146
340166,35.2666,129.2352
340168,35.2469,129.2155
340169,35.2382,129.2135
340170,35.2479,129.2144
340171,35.2413,129.2153
340172,35.3214,129.2435
340188,35.2473,129.217
340189,35.2149,129.2234
340190,35.2547,129.2219
340191,35.3224,129.176
360972,35.1438,129.0557
366997,35.1049,129.0359
366998,35.1076,129.0332
366999,35.1029,129.0276
367000,35.0983,129.0367
367001,35.0991,129.0308
367002,35.0994,129.0318
367003,35.0996,129.0271
367004,35.0998,129.0308
367005,35.0996,129.0303
367006,35.1004,129.0248
367007,35.1126,129.0373
367008,35.0987,129.0311
367009,35.099,129.0295
367010,35.1008,129.0262
367011,35.0992,129.0286
367012,35.0982,129.0283
367013,35.1002,129.0307
367014,35.1012,129.0264
367015,35.1034,129.036
367016,35.0975,129.0296
367017,35.1039,129.0219
367018,35.1006,129.0249
367019,35.0977,129.0303
367020,35.0998,129.0255
367021,35.0998,129.0265
367022,35.101,129.0351
367023,35.1031,129.0298
367024,35.1016,129.0253
367025,35.1011,129.0266
367026,35.1075,129.0372
367027,35.0989,129.0319
367028,35.0989,129.0315
367029,35.1061,129.0356
367030,35.0984,129.0345
367031,35.1029,129.0249
367032,35.0983,129.0351
367033,35.0983,129.0367
367034,35.1021,129.0266
367035,35.102,129.0315
367036,35.1044,129.0352
367037,35.1085,129.0365
367038,35.1036,129.0262
367039,35.1031,129.03
367040,35.0983,129.0367
367041,35.1027,129.0353
367042,35.1127,129.0361
367043,35.098,129.0343
367044,35.0989,129.031
367045,35.0995,129.0311
367046,35.0979,129.0311
367047,35.1083,129.0336
367048,35.1109,129.0395
367049,35.0981,129.0343
367050,35.0983,129.0255
367051,35.1049,129.0353
367052,35.1137,129.0161
367054,35.1047,129.0211
367055,35.1049,129.0203
367056,35.1109,129.0186
367057,0,0
367058,35.0997,129.0179
367059,35.0969,129.0244
367060,35.0948,129.0235
367062,35.1084,129.0172
367063,35.1103,129.019
367064,35.1093,129.0131
367065,35.1009,129.0173
367067,35.101,129.0219
367068,35.1135,129.0162
367069,35.1003,129.0167
367070,35.1161,129.0191
367071,35.1049,129.0209
367072,35.1049,129.0208
367073,35.1098,129.0165
367074,35.1105,129.0133
367075,35.0785,129.0059
367077,35.1196,129.0161
367078,35.1137,129.0141
367079,35.1059,129.0203
367081,35.0785,129.0059
367082,35.1032,129.0194
367083,35.1057,129.0203
367084,35.1194,129.041
367085,35.1377,129.058
367086,35.1165,129.0399
367087,35.1196,129.03
367088,35.1383,129.061
367089,35.1205,129.0394
367090,35.1229,129.0396
367091,35.1386,129.0614
367092,35.1177,129.045
367093,35.1177,129.045
367094,35.1177,129.045
367095,35.1202,129.0378
367096,35.1136,129.0378
367097,35.1358,129.0639
367098,35.1358,129.0639
367099,35.1171,129.0404
367100,35.1296,129.0458
367101,35.1177,129.045
367102,35.1258,129.0441
367103,35.1299,129.048
367104,35.1147,129.0391
367105,35.1172,129.0397
367106,35.1342,129.053
367107,35.1176,129.0388
367108,35.1176,129.0416
367109,35.1292,129.0473
367110,35.1287,129.0476
367111,35.1306,129.0473
367112,35.1373,129.0591
367113,35.1383,129.0641
367114,35.1203,129.0381
367115,35.135,129.0574
367116,35.122,129.0443
367117,35.1389,129.061
367118,35.1268,129.0448
367119,35.1177,129.045
367120,35.1413,129.0586
367122,35.1177,129.045
367123,35.0723,129.0711
367124,35.0676,129.0804
367125,35.0621,129.0809
367126,35.0821,129.0397
367127,35.0765,129.0718
367128,35.0962,129.0623
367129,35.0902,129.0404
367130,35.0938,129.0641
367131,0,0
367132,35.0894,129.0391
367133,35.0635,129.0808
367134,35.0906,129.0391
367135,35.0908,129.0403
367136,35.0843,129.0406
367137,35.0973,129.0595
367138,35.0874,129.0439
367139,35.0879,129.0405
367140,35.071,129.0786
367141,35.0843,129.0432
367142,35.0856,129.0424
367143,35.0873,129.0451
367144,35.0635,129.0808
367145,35.0879,129.0405
367146,35.0881,129.0406
367147,35.0784,129.071
367148,35.0927,129.0439
367149,35.0902,129.0404
367150,35.0901,129.0379
367152,35.0915,129.0426
367153,35.0915,129.0426
367154,35.0889,129.0392
367155,35.0633,129.0807
367157,35.0784,129.071
367158,35.0751,129.0701
367159,35.0807,129.0704
367160,35.0752,129.0664
367164,35.0847,129.0679
367165,35.0963,129.0613
367166,35.1567,129.0582
367167,35.1566,129.0662
367168,35.1546,129.0548
367169,35.1682,129.0279
367170,35.1713,129.0291
367171,35.1591,129.0671
367172,35.1723,129.0255
367173,35.1818,129.0468
367174,35.1609,129.056
367175,35.1549,129.0184
367176,35.1781,129.0529
367177,35.1436,129.0605
367178,35.1573,129.062
367179,35.1545,129.027
367180,35.1494,129.064
367181,35.1555,129.0558
367182,35.1579,129.0499
367183,35.1537,129.0598
367184,35.1426,129.0618
367185,35.1594,129.0312
367186,35.1617,129.0511
367187,35.1799,129.0466
367188,35.1585,129.062
367189,35.1657,129.0282
367190,35.1571,129.0539
367191,35.1529,129.0581
367192,35.1787,129.0734
367193,35.1635,129.0517
367194,35.1564,129.061
367195,35.1447,129.0169
367196,35.1448,129.0609
367197,35.1609,129.0646
367198,35.1558,129.0439
367199,35.1547,129.0612
367200,35.1541,129.0276
367201,35.1557,129.0565
367202,35.1576,129.062
367203,35.1785,129.0477
367204,35.166,129.0509
367205,35.1509,129.0295
367206,35.1608,129.0552
367207,35.1541,129.0589
367208,35.1518,129.0248
367209,35.1567,129.0647
367210,35.1608,129.0551
367211,35.1466,129.0584
367212,35.1651,129.0376
367213,35.1571,129.0581
367214,35.1537,129.0575
367215,35.1626,129.063
367216,35.166,129.0509
367217,35.1467,129.059
367218,35.1546,129.0611
367219,35.1681,129.0415
367220,35.1541,129.0247
367221,35.1605,129.0631
367222,35.1476,129.0612
367223,35.1556,129.0611
367224,35.1609,129.0548
367225,35.1796,129.0474
367226,35.1556,129.0574
367227,35.1562,129.0611
367228,35.1726,129.0693
